time_id,graduation_date,years_since_graduation
5907,2015-11-19,11
5908,2015-04-01,11
5909,2014-11-10,12
5910,2016-03-17,10
5911,2011-02-11,15
5912,2010-05-25,16
5913,2012-07-25,14
5914,2017-11-05,9
5915,2015-01-04,11
5916,2012-04-11,14
5917,2018-11-20,8
5918,2021-05-13,5
5919,2010-12-28,16
5920,2008-07-15,18
5921,2009-02-08,17
5922,2014-11-13,12
5923,2022-07-27,4
5924,2020-06-21,6
5925,2014-12-29,12
5926,2023-12-14,3
5927,2017-07-06,9
5928,2014-04-06,12
5929,2016-01-07,10
5930,2011-04-12,15
5931,2010-08-08,16
5932,2013-05-01,13
5933,2025-07-23,1
5934,2010-04-08,16
5935,2019-02-13,7
5936,2015-07-10,11
5937,2019-05-12,7
5938,2022-09-29,4
5939,2022-12-25,4
5940,2010-10-23,16
5941,2025-05-26,1
5942,2014-07-28,12
5943,2019-12-11,7
5944,2021-03-08,5
5945,2010-11-27,16
5946,2024-04-22,2
5947,2024-05-04,2
5948,2020-04-08,6
5949,2010-05-05,16
5950,2018-09-07,8
5951,2014-08-11,12
5952,2018-07-04,8
5953,2023-01-15,3
5954,2024-01-18,2
5955,2012-07-03,14
5956,2010-07-04,16
5957,2010-06-22,16
5958,2024-11-15,2
5959,2015-05-23,11
5960,2015-10-27,11
5961,2023-06-03,3
5962,2009-04-09,17
5963,2012-02-05,14
5964,2013-08-23,13
5965,2020-01-27,6
5966,2015-06-21,11
5967,2013-09-23,13
5968,2010-06-10,16
5969,2015-11-10,11
5970,2020-11-14,6
5971,2017-06-15,9
5972,2012-02-14,14
5973,2009-11-03,17
5974,2021-03-03,5
5975,2010-01-26,16
5976,2011-10-20,15
5977,2015-08-06,11
5978,2010-03-18,16
5979,2010-07-30,16
5980,2012-09-16,14
5981,2012-11-06,14
5982,2021-11-03,5
5983,2018-12-30,8
5984,2018-10-24,8
5985,2012-01-07,14
5986,2012-05-18,14
5987,2023-12-17,3
5988,2024-01-21,2
5989,2008-03-26,18
5990,2010-12-20,16
5991,2018-11-07,8
5992,2011-10-26,15
5993,2019-04-10,7
5994,2011-09-29,15
5995,2009-10-01,17
5996,2014-08-15,12
5997,2016-12-09,10
5998,2025-02-14,1
5999,2017-11-29,9
6000,2015-09-24,11
6001,2024-01-31,2
6002,2014-01-25,12
6003,2018-07-15,8
6004,2009-04-22,17
6005,2011-03-08,15
6006,2014-04-16,12
6007,2021-01-20,5
6008,2012-06-30,14
6009,2014-05-10,12
6010,2010-03-23,16
6011,2008-11-15,18
6012,2025-01-13,1
6013,2013-01-14,13
6014,2014-12-15,12
6015,2014-06-04,12
6016,2014-07-14,12
6017,2019-12-26,7
6018,2008-01-29,18
6019,2015-10-30,11
6020,2018-06-13,8
6021,2008-07-11,18
6022,2025-02-05,1
6023,2023-06-22,3
6024,2019-09-18,7
6025,2014-11-24,12
6026,2021-03-13,5
6027,2015-02-24,11
6028,2013-01-08,13
6029,2013-02-21,13
6030,2012-08-05,14
6031,2023-11-04,3
6032,2019-09-01,7
6033,2010-09-21,16
6034,2015-09-23,11
6035,2023-10-20,3
6036,2022-12-29,4
6037,2020-10-21,6
6038,2022-12-24,4
6039,2012-12-26,14
6040,2020-03-09,6
6041,2017-02-02,9
6042,2009-09-11,17
6043,2014-05-22,12
6044,2024-01-25,2
6045,2021-09-23,5
6046,2025-09-26,1
6047,2011-01-01,15
6048,2011-07-03,15
6049,2010-07-05,16
6050,2019-09-08,7
6051,2010-08-18,16
6052,2012-05-16,14
6053,2012-01-23,14
6054,2026-12-12,0
6055,2013-11-26,13
6056,2015-12-13,11
6057,2009-11-14,17
6058,2018-02-16,8
6059,2021-09-18,5
6060,2020-03-22,6
6061,2017-05-16,9
6062,2014-07-09,12
6063,2018-08-05,8
6064,2023-12-23,3
6065,2014-03-12,12
6066,2019-06-10,7
6067,2008-08-13,18
6068,2020-11-19,6
6069,2024-10-05,2
6070,2011-05-19,15
6071,2014-05-23,12
6072,2017-05-10,9
6073,2011-05-02,15
6074,2022-02-16,4
6075,2015-09-02,11
6076,2010-02-22,16
6077,2015-04-05,11
6078,2009-09-13,17
6079,2024-11-13,2
6080,2021-08-19,5
6081,2018-02-13,8
6082,2009-12-06,17
6083,2010-01-16,16
6084,2024-11-19,2
6085,2009-03-23,17
6086,2023-01-08,3
6087,2011-08-20,15
6088,2024-07-22,2
6089,2013-12-04,13
6090,2022-05-05,4
6091,2017-11-11,9
6092,2012-08-04,14
6093,2015-03-10,11
6094,2012-05-24,14
6095,2008-01-08,18
6096,2012-06-28,14
6097,2016-10-09,10
6098,2009-04-13,17
6099,2019-04-17,7
6100,2024-06-06,2
6101,2009-04-12,17
6102,2021-08-08,5
6103,2025-07-25,1
6104,2015-09-12,11
6105,2011-09-24,15
6106,2016-07-12,10
6107,2016-12-05,10
6108,2011-11-14,15
6109,2008-04-18,18
6110,2020-07-29,6
6111,2010-04-10,16
6112,2010-09-18,16
6113,2010-11-17,16
6114,2010-04-23,16
6115,2014-05-02,12
6116,2008-08-21,18
6117,2017-03-28,9
6118,2024-03-15,2
6119,2011-05-23,15
6120,2011-07-02,15
6121,2013-04-16,13
6122,2016-06-02,10
6123,2014-09-19,12
6124,2010-08-26,16
6125,2021-09-07,5
6126,2025-03-05,1
6127,2021-04-15,5
6128,2011-11-23,15
6129,2010-07-26,16
6130,2012-06-01,14
6131,2021-12-03,5
6132,2022-11-22,4
6133,2024-04-14,2
6134,2009-11-21,17
6135,2008-08-14,18
6136,2018-08-24,8
6137,2023-12-28,3
6138,2013-02-18,13
6139,2010-10-14,16
6140,2008-08-17,18
6141,2017-11-25,9
6142,2019-07-09,7
6143,2021-10-18,5
6144,2025-12-27,1
6145,2016-12-27,10
6146,2012-05-13,14
6147,2012-12-10,14
6148,2008-04-26,18
6149,2020-01-29,6
6150,2017-08-31,9
6151,2015-10-19,11
6152,2014-01-14,12
6153,2011-01-16,15
6154,2019-04-28,7
6155,2013-11-28,13
6156,2010-03-11,16
6157,2010-03-08,16
6158,2010-03-27,16
6159,2019-06-03,7
6160,2010-03-25,16
6161,2010-12-10,16
6162,2010-10-07,16
6163,2013-05-22,13
6164,2010-06-12,16
6165,2020-12-26,6
6166,2022-11-13,4
6167,2018-01-17,8
6168,2013-01-05,13
6169,2023-09-01,3
6170,2015-08-24,11
6171,2015-07-07,11
6172,2014-05-12,12
6173,2020-05-16,6
6174,2010-06-27,16
6175,2023-07-11,3
6176,2010-02-27,16
6177,2015-07-17,11
6178,2025-11-05,1
6179,2012-08-02,14
6180,2012-12-21,14
6181,2024-11-08,2
6182,2018-06-14,8
6183,2009-03-03,17
6184,2009-06-29,17
6185,2019-05-15,7
6186,2013-05-20,13
6187,2024-09-08,2
6188,2017-01-22,9
6189,2012-02-13,14
6190,2020-01-25,6
6191,2017-10-09,9
6192,2009-05-08,17
6193,2016-05-07,10
6194,2021-10-13,5
6195,2014-06-07,12
6196,2020-11-11,6
6197,2010-01-29,16
6198,2015-03-08,11
6199,2017-03-04,9
6200,2009-06-14,17
6201,2016-05-09,10
6202,2024-09-17,2
6203,2018-07-02,8
6204,2018-11-11,8
6205,2010-08-20,16
6206,2011-08-06,15
6207,2011-03-15,15
6208,2024-10-04,2
6209,2013-05-12,13
6210,2008-09-13,18
6211,2009-04-07,17
6212,2009-02-02,17
6213,2014-09-08,12
6214,2023-05-07,3
6215,2018-07-09,8
6216,2010-02-19,16
6217,2009-10-14,17
6218,2008-10-18,18
6219,2020-09-29,6
6220,2021-03-30,5
6221,2014-08-30,12
6222,2019-12-17,7
6223,2010-10-16,16
6224,2009-03-20,17
6225,2014-06-29,12
6226,2024-08-12,2
6227,2018-06-17,8
6228,2023-05-29,3
6229,2012-10-14,14
6230,2015-10-18,11
6231,2022-09-01,4
6232,2021-12-01,5
6233,2008-05-05,18
6234,2022-07-17,4
6235,2008-12-09,18
6236,2014-06-16,12
6237,2013-05-30,13
6238,2011-06-16,15
6239,2012-07-17,14
6240,2010-02-03,16
6241,2016-03-04,10
6242,2020-09-22,6
6243,2011-01-22,15
6244,2012-08-14,14
6245,2016-06-26,10
6246,2025-11-26,1
6247,2025-12-09,1
6248,2011-11-22,15
6249,2016-03-05,10
6250,2012-05-07,14
6251,2014-12-18,12
6252,2011-12-21,15
6253,2015-11-29,11
6254,2013-01-10,13
6255,2014-02-11,12
6256,2024-08-18,2
6257,2022-01-24,4
6258,2010-10-22,16
6259,2025-09-25,1
6260,2011-12-02,15
6261,2024-09-06,2
6262,2022-09-30,4
6263,2017-04-10,9
6264,2022-04-08,4
6265,2012-07-12,14
6266,2018-02-23,8
6267,2023-06-20,3
6268,2009-01-26,17
6269,2025-10-17,1
6270,2013-04-02,13
6271,2010-10-21,16
6272,2015-10-02,11
6273,2009-06-04,17
6274,2009-11-05,17
6275,2014-04-13,12
6276,2018-12-27,8
6277,2025-03-25,1
6278,2009-05-04,17
6279,2023-10-03,3
6280,2024-06-03,2
6281,2018-01-27,8
6282,2023-03-12,3
6283,2008-09-04,18
6284,2017-06-23,9
6285,2022-04-11,4
6286,2022-11-10,4
6287,2025-01-18,1
6288,2017-07-04,9
6289,2021-01-18,5
6290,2010-05-21,16
6291,2012-09-10,14
6292,2024-01-09,2
6293,2009-08-24,17
6294,2013-09-28,13
6295,2010-11-06,16
6296,2014-12-03,12
6297,2012-03-26,14
6298,2017-05-15,9
6299,2014-02-08,12
6300,2014-08-18,12
6301,2022-12-10,4
6302,2015-01-10,11
6303,2018-12-05,8
6304,2020-02-11,6
6305,2012-11-13,14
6306,2012-04-04,14
6307,2015-04-06,11
6308,2009-02-11,17
6309,2008-06-18,18
6310,2020-06-10,6
6311,2008-11-16,18
6312,2009-03-05,17
6313,2015-09-25,11
6314,2015-12-03,11
6315,2009-03-22,17
6316,2013-06-05,13
6317,2023-06-15,3
6318,2018-06-28,8
6319,2010-12-14,16
6320,2017-01-25,9
6321,2011-07-11,15
6322,2014-08-02,12
6323,2024-02-16,2
6324,2025-09-12,1
6325,2016-08-04,10
6326,2019-06-09,7
6327,2016-09-04,10
6328,2008-11-04,18
6329,2012-06-20,14
6330,2010-05-08,16
6331,2010-09-04,16
6332,2021-05-05,5
6333,2019-11-17,7
6334,2008-05-26,18
6335,2022-05-13,4
6336,2020-05-29,6
6337,2024-01-27,2
6338,2019-09-29,7
6339,2010-03-22,16
6340,2025-12-21,1
6341,2009-03-25,17
6342,2009-04-30,17
6343,2008-05-04,18
6344,2023-05-19,3
6345,2023-07-24,3
6346,2016-10-17,10
6347,2008-12-20,18
6348,2010-04-17,16
6349,2020-11-15,6
6350,2008-06-04,18
6351,2020-10-08,6
6352,2009-11-15,17
6353,2012-12-13,14
6354,2014-09-14,12
6355,2018-07-25,8
6356,2024-09-04,2
6357,2025-10-24,1
6358,2025-12-03,1
6359,2012-03-24,14
6360,2013-03-18,13
6361,2009-08-07,17
6362,2008-06-28,18
6363,2018-05-25,8
6364,2024-01-15,2
6365,2019-01-12,7
6366,2009-08-20,17
6367,2010-07-23,16
6368,2008-12-16,18
6369,2022-06-16,4
6370,2020-06-16,6
6371,2024-01-01,2
6372,2023-08-05,3
6373,2010-09-27,16
6374,2015-09-01,11
6375,2009-10-05,17
6376,2010-09-02,16
6377,2011-06-09,15
6378,2023-05-14,3
6379,2025-09-24,1
6380,2009-04-10,17
6381,2020-09-30,6
6382,2017-07-22,9
6383,2009-09-23,17
6384,2011-12-25,15
6385,2011-07-30,15
6386,2008-05-22,18
6387,2025-11-17,1
6388,2010-11-28,16
6389,2024-11-01,2
6390,2013-07-16,13
6391,2008-06-22,18
6392,2009-05-02,17
6393,2009-02-16,17
6394,2012-03-01,14
6395,2022-02-15,4
6396,2010-06-21,16
6397,2014-11-01,12
6398,2008-03-17,18
6399,2008-12-25,18
6400,2020-07-17,6
6401,2011-05-20,15
6402,2025-05-06,1
6403,2013-07-25,13
6404,2016-02-15,10
6405,2017-04-30,9
6406,2008-12-06,18
6407,2021-06-12,5
6408,2018-11-13,8
6409,2008-09-09,18
6410,2017-06-05,9
6411,2021-07-19,5
6412,2008-12-03,18
6413,2016-10-14,10
6414,2008-06-23,18
6415,2017-01-07,9
6416,2010-06-28,16
6417,2024-07-27,2
6418,2018-06-15,8
6419,2014-09-21,12
6420,2014-06-05,12
6421,2012-06-18,14
6422,2009-03-01,17
6423,2009-06-06,17
6424,2022-03-27,4
6425,2012-09-19,14
6426,2018-02-15,8
6427,2014-02-05,12
6428,2009-12-04,17
6429,2010-12-09,16
6430,2021-08-31,5
6431,2013-07-06,13
6432,2009-08-29,17
6433,2024-05-15,2
6434,2014-08-21,12
6435,2009-06-09,17
6436,2008-10-12,18
6437,2011-05-24,15
6438,2008-10-07,18
6439,2019-06-15,7
6440,2021-11-14,5
6441,2012-05-31,14
6442,2009-08-19,17
6443,2024-07-10,2
6444,2019-06-26,7
6445,2024-11-22,2
6446,2020-02-20,6
6447,2020-07-10,6
6448,2014-11-25,12
6449,2025-05-03,1
6450,2010-06-26,16
6451,2009-07-05,17
6452,2010-01-22,16
6453,2016-08-15,10
6454,2018-01-29,8
6455,2009-12-22,17
6456,2009-07-22,17
6457,2023-01-16,3
6458,2013-01-09,13
6459,2008-06-26,18
6460,2011-02-15,15
6461,2009-04-05,17
6462,2010-04-18,16
6463,2008-07-14,18
6464,2024-01-30,2
6465,2009-09-21,17
6466,2015-12-29,11
6467,2010-07-08,16
6468,2008-03-19,18
6469,2009-08-27,17
6470,2008-10-10,18
6471,2012-08-25,14
6472,2011-02-14,15
6473,2014-10-20,12
6474,2009-02-06,17
6475,2012-03-29,14
6476,2009-12-24,17
6477,2012-06-14,14
6478,2009-08-04,17
6479,2020-05-18,6
6480,2020-11-13,6
6481,2023-06-12,3
6482,2010-12-22,16
6483,2013-06-15,13
6484,2019-02-25,7
6485,2008-01-14,18
6486,2010-07-22,16
6487,2016-07-01,10
6488,2009-06-03,17
6489,2012-12-25,14
6490,2009-03-13,17
6491,2010-11-11,16
6492,2013-12-17,13
6493,2009-04-01,17
6494,2019-05-22,7
6495,2009-04-27,17
6496,2008-04-01,18
6497,2015-11-30,11
6498,2010-04-07,16
6499,2011-08-18,15
6500,2019-05-02,7
6501,2021-11-02,5
6502,2008-11-27,18
6503,2010-01-30,16
6504,2014-09-12,12
6505,2013-07-18,13
6506,2010-11-23,16
6507,2014-08-31,12
6508,2018-04-29,8
6509,2016-11-21,10
6510,2009-11-07,17
6511,2022-10-01,4
6512,2010-02-12,16
6513,2008-01-24,18
6514,2008-09-15,18
6515,2008-02-21,18
6516,2009-07-06,17
6517,2013-02-16,13
6518,2010-06-05,16
6519,2008-06-19,18
6520,2014-10-12,12
6521,2021-10-17,5
6522,2020-02-16,6
6523,2017-09-14,9
6524,2015-12-10,11
6525,2010-06-07,16
6526,2015-02-08,11
6527,2023-04-26,3
6528,2008-02-15,18
6529,2012-09-23,14
6530,2011-07-14,15
6531,2010-11-02,16
6532,2009-07-07,17
6533,2010-11-07,16
6534,2016-01-23,10
6535,2008-08-30,18
6536,2011-11-04,15
6537,2008-06-15,18
6538,2008-08-12,18
6539,2017-03-06,9
6540,2016-11-13,10
6541,2008-11-05,18
6542,2016-10-04,10
6543,2017-09-16,9
6544,2011-02-27,15
6545,2008-10-30,18
6546,2009-12-14,17
6547,2013-10-14,13
6548,2008-03-08,18
6549,2010-05-26,16
6550,2018-08-18,8
6551,2021-12-12,5
6552,2017-08-14,9
6553,2012-10-26,14
6554,2010-12-08,16
6555,2009-10-02,17
6556,2014-05-19,12
6557,2023-09-07,3
6558,2023-07-09,3
6559,2010-07-31,16
6560,2020-05-12,6
6561,2008-05-12,18
6562,2009-12-10,17
6563,2018-07-08,8
6564,2009-01-16,17
6565,2012-12-24,14
6566,2023-06-07,3
6567,2008-10-14,18
6568,2010-05-15,16
6569,2017-12-19,9
6570,2014-01-28,12
6571,2019-04-22,7
6572,2009-07-30,17
6573,2018-03-13,8
6574,2009-03-15,17
6575,2010-02-06,16
6576,2009-01-05,17
6577,2009-09-08,17
6578,2014-09-06,12
6579,2013-11-14,13
6580,2009-07-02,17
6581,2012-06-16,14
6582,2009-05-03,17
6583,2010-08-01,16
6584,2019-09-30,7
6585,2010-11-01,16
6586,2009-11-24,17
6587,2010-12-23,16
6588,2021-01-19,5
6589,2008-10-13,18
6590,2022-09-24,4
6591,2023-10-04,3
6592,2010-01-08,16
6593,2012-01-02,14
6594,2025-09-07,1
6595,2011-06-04,15
6596,2017-11-08,9
6597,2010-12-29,16
6598,2010-04-19,16
6599,2008-08-19,18
6600,2014-07-22,12
6601,2018-02-20,8
6602,2011-05-21,15
6603,2009-11-17,17
6604,2018-09-25,8
6605,2008-09-03,18
6606,2019-02-01,7
6607,2009-02-15,17
6608,2008-02-23,18
6609,2008-04-22,18
6610,2010-03-31,16
6611,2009-08-25,17
6612,2008-11-02,18
6613,2008-03-16,18
6614,2008-04-29,18
6615,2008-01-23,18
6616,2008-07-20,18
6617,2011-04-21,15
6618,2017-09-17,9
6619,2013-10-26,13
6620,2008-03-28,18
6621,2008-04-24,18
6622,2008-08-09,18
6623,2008-11-09,18
6624,2010-05-09,16
6625,2011-04-14,15
6626,2009-09-18,17
6627,2011-11-16,15
6628,2014-05-25,12
6629,2020-07-31,6
6630,2010-11-15,16
6631,2010-07-07,16
6632,2021-10-20,5
6633,2008-05-18,18
6634,2011-01-20,15
6635,2008-10-05,18
6636,2013-10-12,13
6637,2010-08-03,16
6638,2011-04-25,15
6639,2008-11-24,18
6640,2009-12-28,17
6641,2014-05-29,12
6642,2011-02-22,15
6643,2009-11-13,17
6644,2008-02-24,18
6645,2012-08-01,14
6646,2022-03-29,4
6647,2013-07-07,13
6648,2016-05-01,10
6649,2010-09-06,16
6650,2010-10-29,16
6651,2009-12-27,17
6652,2011-01-23,15
6653,2009-07-16,17
6654,2010-07-29,16
6655,2008-10-16,18
6656,2013-12-05,13
6657,2010-07-19,16
6658,2025-06-08,1
6659,2008-08-11,18
6660,2008-04-17,18
6661,2009-01-20,17
6662,2020-10-04,6
6663,2014-03-27,12
6664,2010-08-30,16
6665,2008-09-16,18
6666,2009-09-05,17
6667,2008-03-27,18
6668,2008-01-20,18
6669,2010-01-25,16
6670,2009-07-20,17
6671,2008-03-09,18
6672,2023-01-10,3
6673,2024-03-22,2
6674,2018-01-28,8
6675,2010-09-11,16
6676,2025-01-26,1
6677,2010-03-28,16
6678,2012-01-14,14
6679,2008-12-30,18
6680,2009-09-12,17
6681,2025-06-07,1
6682,2008-06-14,18
6683,2013-09-09,13
6684,2010-04-15,16
6685,2019-04-19,7
6686,2008-05-23,18
6687,2008-02-05,18
6688,2009-02-04,17
6689,2018-12-29,8
6690,2008-11-10,18
6691,2013-03-25,13
6692,2008-09-19,18
6693,2008-12-08,18
6694,2008-07-19,18
6695,2008-06-03,18
6696,2010-10-04,16
6697,2008-07-08,18
6698,2008-12-10,18
6699,2010-07-20,16
6700,2008-12-31,18
6701,2008-03-05,18
6702,2010-10-24,16
6703,2011-12-29,15
6704,2008-02-11,18
6705,2009-07-18,17
6706,2008-11-13,18
6707,2008-07-12,18
6708,2010-12-03,16
6709,2009-01-28,17
6710,2009-04-04,17
6711,2010-04-26,16
6712,2008-12-01,18
6713,2008-02-25,18
6714,2010-02-21,16
6715,2008-01-26,18
6716,2009-08-01,17
6717,2010-06-23,16
6718,2013-09-10,13
6719,2021-12-24,5
6720,2009-01-23,17
6721,2009-11-01,17
6722,2010-11-16,16
6723,2009-09-22,17
6724,2008-11-14,18
6725,2008-07-09,18
6726,2012-08-17,14
6727,2008-01-11,18
6728,2015-12-27,11
6729,2016-09-20,10
6730,2008-01-28,18
6731,2009-07-29,17
6732,2008-01-27,18
6733,2010-09-08,16
6734,2008-09-07,18
6735,2008-04-28,18
6736,2009-09-25,17
6737,2009-08-13,17
6738,2017-10-28,9
6739,2008-04-10,18
6740,2008-05-28,18
6741,2011-07-05,15
6742,2013-11-03,13
6743,2017-01-19,9
6744,2009-10-12,17
6745,2008-10-20,18
6746,2016-12-13,10
6747,2008-01-03,18
6748,2008-09-22,18
6749,2010-02-18,16
6750,2015-02-23,11
6751,2024-02-29,2
6752,2008-11-20,18
6753,2008-09-14,18
6754,2008-07-28,18
6755,2008-07-29,18
6756,2009-02-24,17
6757,2008-02-07,18
6758,2010-10-31,16
6759,2009-05-06,17
6760,2019-12-28,7
6761,2008-08-01,18
6762,2008-04-23,18
6763,2008-09-28,18
6764,2008-09-21,18
6765,2013-01-26,13
6766,2008-05-15,18
6767,2008-04-25,18
6768,2008-05-13,18
6769,2010-10-30,16
6770,2010-09-16,16
6771,2010-01-31,16
6772,2008-06-20,18
6773,2008-05-29,18
6774,2009-05-27,17
6775,2010-09-03,16
6776,2008-03-15,18
6777,2008-09-30,18
6778,2009-04-14,17
6779,2010-02-01,16
6780,2008-02-12,18
6781,2025-08-24,1
6782,2010-01-21,16
6783,2009-03-06,17
6784,2010-09-15,16
6785,2008-02-17,18
6786,2009-05-11,17
6787,2008-11-03,18
6788,2010-03-13,16
6789,2008-01-30,18
6790,2010-08-05,16
6791,2009-07-15,17
6792,2008-06-27,18
6793,2008-06-10,18
6794,2008-10-29,18
6795,2008-10-25,18
6796,2008-06-07,18
6797,2008-08-20,18
6798,2010-06-15,16
6799,2008-07-17,18
6800,2008-08-03,18
6801,2020-02-29,6
6802,2008-08-24,18
6803,2008-08-16,18
6804,2008-05-11,18
6805,2008-10-09,18
6806,2009-10-24,17
6807,2010-11-30,16
6808,2008-09-20,18
6809,2008-09-27,18
6810,2008-04-15,18
6811,2008-07-05,18
6812,2008-12-07,18
6813,2008-06-24,18
6814,2008-03-06,18
6815,2008-10-22,18
6816,2008-07-07,18
6817,2008-11-26,18
6818,2008-01-17,18
6819,2008-08-31,18
6820,2008-03-20,18
6821,2008-10-19,18
6822,2009-08-28,17
6823,2008-09-01,18
6824,2008-10-02,18
6825,2008-04-04,18
6826,2008-12-23,18
6827,2008-04-11,18
6828,2008-05-31,18
6829,2008-10-24,18
6830,2008-02-20,18
6831,2008-11-18,18
6832,2008-07-31,18
6833,2008-08-06,18
6834,2008-02-08,18
6835,2008-04-21,18
6836,2008-03-21,18
6837,2008-05-01,18
6838,2008-02-13,18
6839,2008-05-14,18
6840,2008-09-29,18
6841,2008-12-18,18
6842,2008-06-02,18
6843,2008-06-11,18
6844,2008-10-27,18
6845,2008-04-03,18
6846,2008-12-26,18
6847,2008-06-06,18
6848,2008-12-11,18
6849,2008-05-30,18
6850,2008-03-22,18
6851,2008-05-19,18
6852,2008-07-13,18
6853,2008-02-01,18
6854,2008-05-02,18
6855,2008-07-10,18
6856,2008-04-02,18
6857,2008-05-17,18
6858,2008-01-21,18
6859,2008-03-12,18
6860,2008-01-05,18
6861,2008-12-14,18
6862,2008-07-04,18
6863,2008-11-11,18
6864,2008-09-24,18
6865,2008-04-13,18
6866,2008-03-02,18
6867,2008-09-25,18
6868,2008-05-27,18
6869,2008-04-27,18
6870,2008-06-05,18
6871,2008-12-21,18
6872,2008-01-02,18
6873,2008-01-19,18
6874,2008-06-08,18
6875,2008-01-04,18
6876,2008-07-22,18
6877,2008-03-03,18
6878,2008-11-25,18
6879,2008-04-05,18
6880,2008-10-26,18
6881,2008-03-18,18
6882,2008-01-12,18
6883,2008-09-26,18
6884,2008-06-21,18
6885,2008-10-23,18
6886,2008-08-07,18
6887,2008-09-17,18
6888,2008-06-30,18
6889,2008-03-29,18
6890,2008-08-02,18
6891,2008-11-28,18
6892,2008-02-06,18
6893,2008-10-17,18
6894,2008-12-22,18
6895,2008-09-18,18
6896,2008-02-09,18
6897,2008-04-09,18
6898,2008-01-13,18
6899,2008-05-06,18
6900,2008-12-24,18
6901,2008-07-03,18
6902,2008-09-10,18
6903,2008-02-27,18
6904,2008-09-02,18
6905,2008-10-04,18
6906,2008-07-26,18
6907,2008-05-07,18
6908,2008-06-09,18
6909,2008-08-22,18
6910,2008-10-15,18
6911,2008-10-03,18
6912,2008-11-30,18
6913,2008-01-15,18
6914,2008-02-28,18
6915,2008-08-28,18
6916,2008-07-30,18
6917,2008-02-29,18
6918,2008-09-05,18
6919,2008-12-15,18
6920,2008-12-28,18
6921,2008-02-04,18
6922,2008-04-08,18
6923,2008-03-24,18
6924,2008-03-11,18
6925,2008-11-23,18
6926,2008-04-20,18
6927,2008-03-31,18
6928,2008-12-05,18
6929,2008-11-08,18
6930,2008-08-26,18
6931,2008-07-25,18
6932,2008-11-06,18
6933,2008-02-26,18
6934,2008-12-04,18
6935,2008-06-17,18
6936,2008-01-06,18
6937,2008-07-02,18
